Unnamed: 0,[MW],Demand_kWh,valid_time,latitude_x,longitude_x,number_x,PV_Generation_kWh,latitude_y,longitude_y,number_y,Wind_Generation_kWh,Net_Balance_kWh,Battery_Charge_kWh,Battery_Discharge_kWh,Battery_Level_kWh,Hydrogen_Production_kWh,Hydrogen_Consumption_kWh,Hydrogen_Level_kWh
,1.732851498223826,1732.851498223826,2023-07-01 07:00:00,51.644,8.897,0,362.9895,51.644,8.897,0,351.89844,-1017.963558770701,0.0,0.0,0.0,0.0,1696.6059312845016,2256934.5658818986
,1.7239558139464275,1723.9558139464275,2023-07-01 08:00:00,51.644,8.897,0,617.2275,51.644,8.897,0,658.5921,-448.1362338683027,0.0,0.0,0.0,0.0,746.893723113838,2256187.6721587847
,1.7277086807509552,1727.7086807509552,2023-07-01 09:00:00,51.644,8.897,0,902.916,51.644,8.897,0,1183.3024,358.5095809677948,358.5095809677948,0.0,358.5095809677948,0.0,0.0,2256187.6721587847
,1.7293766215529671,1729.3766215529672,2023-07-01 10:00:00,51.644,8.897,0,1148.6375,51.644,8.897,0,1685.2854,1104.5462300095328,1104.5462300095328,0.0,1463.0558109773276,0.0,0.0,2256187.6721587847
,1.739912447619011,1739.912447619011,2023-07-01 11:00:00,51.644,8.897,0,1293.0183,51.644,8.897,0,1355.9843,909.0899937872392,909.0899937872392,0.0,2372.145804764567,0.0,0.0,2256187.6721587847
,1.7202863441820009,1720.286344182001,2023-07-01 12:00:00,51.644,8.897,0,1485.0784,51.644,8.897,0,1370.3707,1135.162874567999,127.85419523543305,0.0,2500.0,705.1160755327962,0.0,2256892.7882343177
,1.7385224969506674,1738.5224969506676,2023-07-01 13:00:00,51.644,8.897,0,1670.5396,51.644,8.897,0,1214.4797,1146.4967901587074,0.0,0.0,2500.0,802.5477531110952,0.0,2257695.3359874287
,1.7217040938637114,1721.7040938637113,2023-07-01 14:00:00,51.644,8.897,0,1767.7909,51.644,8.897,0,670.26526,716.3520584800387,0.0,0.0,2500.0,501.4464409360271,0.0,2258196.7824283647
,1.723455431705824,1723.455431705824,2023-07-01 15:00:00,51.644,8.897,0,1849.8068,51.644,8.897,0,577.0012,703.3526737629259,0.0,0.0,2500.0,492.34687163404806,0.0,2258689.1292999987
,1.7236222257860252,1723.6222257860254,2023-07-01 16:00:00,51.644,8.897,0,1913.7163,51.644,8.897,0,650.1576,840.2517976514746,0.0,0.0,2500.0,588.1762583560321,0.0,2259277.3055583546
