Unnamed: 0,[MW],Demand_kWh,valid_time,latitude_x,longitude_x,number_x,PV_Generation_kWh,latitude_y,longitude_y,number_y,Wind_Generation_kWh,Net_Balance_kWh,Battery_Charge_kWh,Battery_Discharge_kWh,Battery_Level_kWh
,1.805601516204924,1805.601516204924,2023-06-18 06:00:00,51.644,8.897,0,398.22812,51.644,8.897,0,3.9121454,-1403.4612574158616,0.0,1403.4612574158616,40022.67686164801
,1.8182778663002168,1818.2778663002168,2023-06-18 07:00:00,51.644,8.897,0,827.8056,51.644,8.897,0,4.798782,-985.6734961830292,0.0,985.6734961830292,39037.00336546498
,1.781082786415345,1781.082786415345,2023-06-18 08:00:00,51.644,8.897,0,1419.052,51.644,8.897,0,4.6650715,-357.36574539972,0.0,357.36574539972,38679.63762006526
,1.755924679318328,1755.924679318328,2023-06-18 09:00:00,51.644,8.897,0,2146.3506,51.644,8.897,0,2.3678312,392.7938265410471,392.7938265410471,0.0,39072.43144660631
,1.7934811463769689,1793.4811463769688,2023-06-18 10:00:00,51.644,8.897,0,2944.4448,51.644,8.897,0,7.1701837,1158.1338438574062,1158.1338438574062,0.0,40230.56529046372
,1.8010146789993908,1801.014678999391,2023-06-18 11:00:00,51.644,8.897,0,3712.895,51.644,8.897,0,6.1515045,1918.031951859984,1918.031951859984,0.0,42148.5972423237
,1.7984571697696383,1798.4571697696383,2023-06-18 12:00:00,51.644,8.897,0,4499.8926,51.644,8.897,0,3.9598289,2705.3953692928617,2705.3953692928617,0.0,44853.992611616566
,1.811550505065434,1811.5505050654344,2023-06-18 13:00:00,51.644,8.897,0,5276.6885,51.644,8.897,0,3.5337255,3468.671662903316,3468.671662903316,0.0,48322.664274519884
,1.7949266950720464,1794.9266950720464,2023-06-18 14:00:00,51.644,8.897,0,5977.587,51.644,8.897,0,1.2412659,4183.901429927953,1677.3357254801158,0.0,50000.0
,1.798345973716171,1798.345973716171,2023-06-18 15:00:00,51.644,8.897,0,6546.02,51.644,8.897,0,3.0885804,4750.762424721329,0.0,0.0,50000.0
,1.7945931069116436,1794.5931069116436,2023-06-18 16:00:00,51.644,8.897,0,6960.137,51.644,8.897,0,26.600986,5192.145174338357,0.0,0.0,50000.0
,1.7991799441171772,1799.179944117177,2023-06-18 17:00:00,51.644,8.897,0,7192.464,51.644,8.897,0,47.482086,5440.765856664073,0.0,0.0,50000.0
,1.7838070897252982,1783.8070897252985,2023-06-18 18:00:00,51.644,8.897,0,7288.9565,51.644,8.897,0,77.32841,5582.478066524702,0.0,0.0,50000.0
,1.807881035301007,1807.8810353010072,2023-06-18 19:00:00,51.644,8.897,0,7340.367,51.644,8.897,0,81.19686,5613.682929542743,0.0,0.0,50000.0
,1.792452582882395,1792.4525828823948,2023-06-18 20:00:00,51.644,8.897,0,7348.727,51.644,8.897,0,121.89423,5678.168510867605,0.0,0.0,50000.0
,1.7806102031881084,1780.6102031881082,2023-06-18 21:00:00,51.644,8.897,0,7348.727,51.644,8.897,0,163.67323,5731.790187436892,0.0,0.0,50000.0
,1.7737438468864917,1773.7438468864916,2023-06-18 22:00:00,51.644,8.897,0,7348.727,51.644,8.897,0,242.50285,5817.486133582259,0.0,0.0,50000.0
,1.7813885755623808,1781.3885755623808,2023-06-18 23:00:00,51.644,8.897,0,7348.727,51.644,8.897,0,243.50206,5810.8404283438695,0.0,0.0,50000.0
,1.79817917963597,1798.17917963597,2023-06-19 00:00:00,51.644,8.897,0,7348.727,51.644,8.897,0,176.72249,5727.27052739528,0.0,0.0,50000.0
,1.78628120191495,1786.28120191495,2023-06-19 01:00:00,51.644,8.897,0,0.0,51.644,8.897,0,142.0685,-1644.2127052108483,0.0,1644.2127052108483,48355.78729478915
,1.7930919601898327,1793.091960189833,2023-06-19 02:00:00,51.644,8.897,0,0.0,51.644,8.897,0,114.45952,-1678.6324417572157,0.0,1678.6324417572157,46677.154853031934
,1.7946209059250104,1794.6209059250104,2023-06-19 03:00:00,51.644,8.897,0,0.0,51.644,8.897,0,102.84701,-1691.7738981735456,0.0,1691.7738981735456,44985.38095485839
,1.7855028295406776,1785.5028295406776,2023-06-19 04:00:00,51.644,8.897,0,14.837103,51.644,8.897,0,96.17849,-1674.4872350582557,0.0,1674.4872350582557,43310.89371980013
,1.7796650367336349,1779.665036733635,2023-06-19 05:00:00,51.644,8.897,0,92.5489,51.644,8.897,0,88.27681,-1598.8393226223068,0.0,1598.8393226223068,41712.054397177824
,1.036236022263437,1036.236022263437,2023-06-19 06:00:00,51.644,8.897,0,245.23856,51.644,8.897,0,99.1144,-691.8830559548433,0.0,691.8830559548433,41020.17134122298
,0.925484753009828,925.4847530098278,2023-06-19 07:00:00,51.644,8.897,0,524.31903,51.644,8.897,0,162.53015,-238.6355708809216,0.0,238.6355708809216,40781.53577034206
,0.9602057207050484,960.2057207050482,2023-06-19 08:00:00,51.644,8.897,0,1049.5665,51.644,8.897,0,288.55167,377.9124433574518,377.9124433574518,0.0,41159.448213699514
,0.9691014049824463,969.1014049824464,2023-06-19 09:00:00,51.644,8.897,0,1713.8368,51.644,8.897,0,459.11203,1203.8473254863034,1203.8473254863034,0.0,42363.29553918582
,1.1814580680919644,1181.4580680919644,2023-06-19 10:00:00,51.644,8.897,0,2422.773,51.644,8.897,0,488.29147,1729.6063850330356,1729.6063850330356,0.0,44092.90192421885
